"rowname","onset","year","id_cells","offset","duration"
"2019.825",112.452847139955,2019,825,304.833417629231,192.380570489276
"1993.826",144.451019950267,1993,826,264.716989696748,120.265969746481
"1994.826",75.8237890781245,1994,826,314.24583279672,238.422043718595
"2009.826",163.99324104139,2009,826,260.026482620029,96.0332415786383
"2010.826",54.446523069214,2010,826,362.445971671903,307.999448602689
"2011.826",119.505286068016,2011,826,293.840133358551,174.334847290535
"2012.826",102.043219156954,2012,826,306.285125468503,204.24190631155
"2014.826",69.2004942655986,2014,826,302.496799624802,233.296305359203
"2016.826",105.487486150546,2016,826,331.108771167965,225.621285017419
"2017.826",99.1492155279697,2017,826,323.61225625413,224.46304072616
"2018.826",112.52882899898,2018,826,309.831788189302,197.302959190323
"2019.826",83.7615730558957,2019,826,337.747778170042,253.986205114147
"2017.855",109.296294776132,2017,855,312.448378246156,203.152083470024
"2018.855",104.385239731891,2018,855,316.01124131976,211.62600158787
"2019.855",119.455898913749,2019,855,299.856957883248,180.401058969499
"2019.856",108.622817606458,2019,856,298.863371773235,190.240554166777
"1963.858",132.478888921422,1963,858,318.815323745164,186.336434823742
"1964.858",101.445333479416,1964,858,299.441484247277,197.996150767861
"2016.859",103.300096191346,2016,859,320.222933298151,216.922837106805
"2017.859",93.6245068573673,2017,859,309.472866960397,215.848360103029
"2018.859",92.3216223240633,2018,859,303.645444802672,211.323822478609
"2019.859",116.030902074527,2019,859,295.83670342759,179.805801353063
"2018.860",102.366562643158,2018,860,283.82072795091,181.454165307752
"2019.860",105.128030799925,2019,860,289.046338028504,183.918307228579
"2019.862",97.7664846543721,2019,862,334.312362667173,236.545878012801
"2019.863",78.0285871362467,2019,863,283.123300607124,205.094713470878
"2019.865",63.7335474779504,2019,865,336.743626641664,273.010079163713
"1910.867",184.250851093593,1910,867,276.250753996581,91.9999029029877
"2003.867",74.0273969353827,2003,867,324.175481191496,250.148084256113
"2016.867",114.523907202854,2016,867,335.949571264448,221.425664061594
"2017.867",97.8143149281501,2017,867,321.149916918075,223.335601989925
"2018.867",126.036341011011,2018,867,294.011486190215,167.975145179204
"2019.867",130.987555701829,2019,867,311.57089371247,180.58333801064
"1970.868",27.5997581034027,1970,868,365.922346503071,338.322588399668
"1973.868",69.7443874664223,1973,868,330.170928642558,260.426541176135
"1982.868",54.918145694163,1982,868,314.63274329101,259.714597596847
"2005.868",129.341741403048,2005,868,270.921626583268,141.57988518022
"2006.868",89.8993785808773,2006,868,301.500461206261,211.601082625384
"2007.868",81.5056443095209,2007,868,258.258204762062,176.752560452541
"2009.868",132.046813387011,2009,868,284.819069792598,152.772256405587
"2010.868",107.333287327209,2010,868,275.171256439525,167.837969112317
"2011.868",113.508756526931,2011,868,305.786508259103,192.277751732172
"2012.868",101.162086170044,2012,868,300.403611376592,199.241525206549
"2013.868",110.335569028829,2013,868,282.838864025176,172.503294996346
"2018.868",110.064525357199,2018,868,313.776033859631,203.711508502432
"2019.868",116.360277601644,2019,868,304.551106831182,188.190829229538
"2005.869",140.637163087563,2005,869,295.146470846661,154.509307759099
"2006.869",90.2187699802779,2006,869,318.778844476897,228.560074496619
"2007.869",126.222957632756,2007,869,323.819750718331,197.596793085575
"2008.869",141.7521969865,2008,869,319.639070644685,177.886873658184
"2010.869",124.679791878475,2010,869,312.373853390574,187.694061512099
"2018.906",87.403388244057,2018,906,330.431378929297,243.02799068524
"2019.906",82.0700120403508,2019,906,290.94256399426,208.87255195391
"2012.907",87.7446973937979,2012,907,277.172478364974,189.427780971176
"2017.907",143.24687951889,2017,907,297.486686290359,154.239806771469
"2018.907",88.9541511616766,2018,907,338.124946442023,249.170795280346
"2019.907",83.8188472496797,2019,907,311.915489184478,228.096641934798
"2018.909",94.9104025244739,2018,909,338.593144817015,243.682742292541
"2019.909",96.036305761121,2019,909,314.601598595293,218.565292834172
"1899.910",106.749291829808,1899,910,324.394012861385,217.644721031577
"1904.910",115.283118254126,1904,910,260.615099838683,145.331981584557
"1964.910",33.8366314583387,1964,910,409.394859507343,375.558228049005
"2007.910",114.450602341322,2007,910,292.634336028615,178.183733687293
"2009.910",94.5598967666344,2009,910,256.720863853015,162.16096708638
"2010.910",96.444661106479,2010,910,297.649604814696,201.204943708217
"2012.910",69.1698967129408,2012,910,318.76986714837,249.599970435429
"2013.910",81.915207312024,2013,910,288.389408494761,206.474201182737
"2017.910",76.6253091449786,2017,910,330.288211822583,253.662902677604
"2018.910",118.034650156496,2018,910,301.981405481521,183.946755325025
"2019.910",135.273776497243,2019,910,312.026616735278,176.752840238035
"2009.911",89.4810615510441,2009,911,320.724265620883,231.243204069839
"2010.911",89.2317269852178,2010,911,270.314991594941,181.083264609723
"2017.911",132.135515221335,2017,911,311.33502755981,179.199512338475
"2018.911",102.048268810437,2018,911,313.944533053522,211.896264243085
"2019.911",88.4746719339385,2019,911,314.453081893103,225.978409959164
"2010.912",70.2855866767912,2010,912,292.522619540856,222.237032864065
"2011.912",100.020883575852,2011,912,301.707606880603,201.686723304751
"2018.912",105.346303985977,2018,912,310.900499446354,205.554195460377
"2019.912",131.40268302573,2019,912,301.052777510934,169.650094485204
"2016.937",86.5782788859133,2016,937,321.407259340194,234.828980454281
"2017.937",127.007644795812,2017,937,313.475014620854,186.467369825043
"2018.937",114.886566863742,2018,937,298.649333681884,183.762766818142
"2019.937",119.199516947629,2019,937,299.570883670467,180.371366722837
"2019.941",142.595119741509,2019,941,295.752822916304,153.157703174795
"2018.950",71.3430709983788,2018,950,362.441271169279,291.098200170901
"2019.950",65.9816200168846,2019,950,313.338457945769,247.356837928884
"2018.952",119.433487639536,2018,952,316.126395731669,196.692908092133
"2019.952",77.5097049038315,2019,952,321.104554996305,243.594850092474
"2018.953",88.4854877946777,2018,953,309.994615292622,221.509127497945
"2019.953",115.127444099299,2019,953,317.65740586244,202.529961763141
"2014.954",83.7483983454858,2014,954,345.86776182393,262.119363478444
"2015.954",92.7143595247877,2015,954,317.644645696465,224.930286171677
"2016.954",92.7706725766785,2016,954,309.536308236933,216.765635660254
"2017.954",97.2079302420176,2017,954,326.237746149266,229.029815907249
"2018.954",93.6934827681854,2018,954,324.372541076296,230.679058308111
"2019.954",94.1551786529929,2019,954,327.086241458539,232.931062805546
"2018.979",121.374993923285,2018,979,311.739134258667,190.364140335382
"2019.979",100.585356898902,2019,979,293.288685065298,192.703328166396
"2018.980",126.45341333765,2018,980,298.872083969219,172.418670631569
"2019.980",119.938207703963,2019,980,304.520057551003,184.58184984704
"2013.995",87.3170557929577,2013,995,302.114948766507,214.797892973549
"2014.995",113.327027112671,2014,995,329.848575052527,216.521547939855
"2015.995",114.970237763805,2015,995,320.206029029409,205.235791265603
"2017.995",97.7792000913184,2017,995,345.280334279391,247.501134188072
"2018.995",96.8976667718476,2018,995,319.463303860325,222.565637088478
"2019.995",105.890424347442,2019,995,303.665957630122,197.775533282679
"2013.996",88.6876330076435,2013,996,359.131482492495,270.443849484851
"2017.996",93.4351522448939,2017,996,323.811507606486,230.376355361592
"2018.996",103.75554629903,2018,996,314.786050028041,211.030503729012
"2019.996",107.539233974232,2019,996,318.956563103606,211.417329129374
"1897.997",133.890774275363,1897,997,314.183387956393,180.29261368103
"1904.997",95.9333941427096,1904,997,249.918076576125,153.984682433416
"2018.997",114.568007618546,2018,997,304.795661088141,190.227653469595
"2019.997",136.869618999588,2019,997,305.138621226206,168.269002226617
"2014.1036",98.5302583667731,2014,1036,302.471211033227,203.940952666453
"2015.1036",74.3573224672775,2015,1036,344.743377704319,270.386055237041
"2016.1036",56.3780491287884,2016,1036,351.256914772751,294.878865643962
"2017.1036",103.444817604583,2017,1036,318.205876649578,214.761059044995
"2018.1036",102.476663955334,2018,1036,320.120543794067,217.643879838733
"2019.1036",101.952594701757,2019,1036,323.177853703277,221.225259001519
"2018.1038",109.999726362258,2018,1038,331.768844832265,221.769118470006
"2019.1038",121.075573816161,2019,1038,322.324489863938,201.248916047776
"2019.1039",142.588851258036,2019,1039,305.757600782966,163.16874952493
"2019.1084",107.160103902373,2019,1084,313.097502746169,205.937398843797
